student_id,attendance,cgpa,aptitude_score,coding_score,communication_score,mock_exam_score,backlogs,career_interest,placement_status,exam_selected
S04527,87,6.13,87,37,66,77,0,Cybersecurity,Not Placed,CAT
S04528,98,7.38,0,98,29,73,1,Software Engineer,In Progress,GATE
S04529,64,7.47,100,31,46,32,1,Business Analyst,Not Placed,GRE
S04530,75,9.37,21,97,73,42,1,AI Researcher,Placed,No exam
S04531,81,8.43,39,65,70,4,1,AI Researcher,In Progress,CAT
S04532,86,7.6,16,14,51,78,1,Data Scientist,Not Placed,GATE
S04533,81,9.63,80,52,81,40,0,AI Researcher,Placed,No exam
S04534,75,5.24,83,86,11,62,1,Data Scientist,Not Placed,GATE
S04535,78,8.31,76,90,51,22,0,Software Engineer,In Progress,GATE
S04536,93,9.78,49,75,96,45,1,Business Analyst,Placed,GRE
S04537,67,5.37,20,32,53,69,3,Business Analyst,Not Placed,GRE
S04538,86,9.84,46,56,14,36,1,Software Engineer,In Progress,GATE
S04539,100,9.65,50,93,20,33,0,Software Engineer,In Progress,RRB-NTPC
S04540,75,8.0,68,27,67,59,1,AI Researcher,In Progress,CAT
S04541,71,6.64,99,100,54,75,1,Cybersecurity,In Progress,SkillsCert
S04542,97,7.28,98,54,69,39,1,Business Analyst,In Progress,SkillsCert
S04543,100,5.95,0,99,10,99,1,Data Scientist,In Progress,RRB-NTPC
S04544,72,8.29,0,99,5,95,1,AI Researcher,In Progress,CAT
S04545,93,8.03,51,35,79,36,0,Cloud Engineer,In Progress,SkillsCert
S04546,86,7.64,26,78,64,74,1,AI Researcher,In Progress,GATE
S04547,79,7.73,8,58,43,75,0,Cybersecurity,In Progress,RRB-NTPC
S04548,95,7.37,84,94,1,48,1,Data Scientist,In Progress,SkillsCert
S04549,99,5.75,39,3,100,6,0,AI Researcher,Not Placed,RRB-NTPC
S04550,66,9.63,26,30,70,24,0,Cloud Engineer,In Progress,No exam
S04551,78,8.28,4,93,7,9,0,Cloud Engineer,In Progress,GATE
S04552,100,9.11,58,34,100,12,0,AI Researcher,Placed,No exam
S04553,69,8.43,68,4,33,40,1,Software Engineer,Not Placed,SkillsCert
S04554,95,8.6,13,17,76,81,1,Cybersecurity,In Progress,GRE
S04555,92,8.14,49,73,86,9,0,AI Researcher,Placed,CAT
S04556,88,9.13,62,4,36,87,0,Cloud Engineer,Not Placed,No exam
S04557,69,6.53,18,54,58,53,0,Data Scientist,In Progress,RRB-NTPC
S04558,100,9.6,29,91,29,53,0,Cybersecurity,In Progress,RRB-NTPC
S04559,72,7.14,90,47,3,85,1,Cloud Engineer,Not Placed,No exam
S04560,92,8.68,88,25,11,70,1,Data Scientist,Not Placed,GRE
S04561,83,5.54,100,78,80,34,0,AI Researcher,In Progress,CAT
S04562,64,8.46,30,56,28,57,1,Cloud Engineer,In Progress,RRB-NTPC
S04563,84,9.95,43,17,86,52,1,Software Engineer,In Progress,RRB-NTPC
S04564,69,5.27,50,90,86,0,4,Cloud Engineer,Placed,GATE
S04565,85,6.03,45,63,75,54,0,AI Researcher,In Progress,RRB-NTPC
S04566,99,5.94,85,91,18,35,0,Cybersecurity,In Progress,No exam
S04567,73,8.59,37,100,49,95,0,AI Researcher,Placed,CAT
S04568,85,8.9,31,77,73,3,0,Cybersecurity,Placed,No exam
S04569,99,7.45,30,53,27,64,1,Software Engineer,Not Placed,RRB-NTPC
S04570,84,8.39,7,21,17,2,1,Cybersecurity,Not Placed,GRE
S04571,100,9.46,94,30,86,24,1,Business Analyst,In Progress,RRB-NTPC
S04572,79,7.93,48,3,70,67,0,Cloud Engineer,Not Placed,RRB-NTPC
S04573,88,7.21,52,44,83,56,0,Cybersecurity,In Progress,CAT
S04574,75,8.86,0,69,47,44,1,Data Scientist,In Progress,GRE
S04575,73,8.4,81,1,100,47,0,AI Researcher,In Progress,SkillsCert
S04576,76,8.34,21,90,94,49,0,Cloud Engineer,Placed,No exam
S04577,73,6.42,44,24,95,24,1,Data Scientist,In Progress,RRB-NTPC
S04578,89,8.79,40,55,98,3,0,Data Scientist,Placed,SkillsCert
S04579,74,6.99,76,49,87,17,0,Software Engineer,In Progress,CAT
S04580,89,7.08,3,7,38,100,0,AI Researcher,Not Placed,SkillsCert
S04581,76,6.36,74,99,41,9,1,Software Engineer,In Progress,GRE
S04582,72,6.65,81,26,77,79,0,Cybersecurity,In Progress,GRE
S04583,97,6.58,14,59,32,24,1,Business Analyst,Not Placed,GATE
S04584,65,5.86,59,50,46,37,2,Cybersecurity,Not Placed,No exam
S04585,61,5.66,32,26,33,49,4,Cybersecurity,Not Placed,SkillsCert
S04586,88,7.28,66,100,90,67,0,AI Researcher,Placed,GATE
S04587,84,9.5,73,19,78,17,1,Business Analyst,In Progress,SkillsCert
S04588,67,7.68,51,52,78,55,1,Data Scientist,In Progress,GATE
S04589,76,9.94,71,65,42,65,0,Cloud Engineer,In Progress,SkillsCert
S04590,80,7.3,14,94,20,28,1,Software Engineer,In Progress,GRE
S04591,66,6.51,65,8,3,19,0,Cloud Engineer,Not Placed,RRB-NTPC
S04592,85,7.28,78,74,48,63,0,AI Researcher,In Progress,SkillsCert
S04593,90,5.07,35,17,51,20,1,Cybersecurity,Not Placed,No exam
S04594,92,6.46,34,74,57,95,1,Business Analyst,In Progress,RRB-NTPC
S04595,63,9.74,17,87,16,91,1,Software Engineer,In Progress,No exam
S04596,86,8.38,14,21,14,49,1,Cybersecurity,Not Placed,SkillsCert
S04597,60,6.09,33,81,46,44,4,Business Analyst,In Progress,SkillsCert
S04598,63,5.91,69,72,77,38,5,Software Engineer,In Progress,No exam
S04599,84,5.27,36,35,94,97,1,Data Scientist,In Progress,RRB-NTPC
S04600,64,5.02,50,3,61,95,2,Cloud Engineer,Not Placed,GRE
S04601,94,5.51,94,99,1,44,0,AI Researcher,Not Placed,CAT
S04602,96,7.53,46,3,0,6,1,Data Scientist,Not Placed,CAT
S04603,72,7.21,17,65,78,10,1,Business Analyst,In Progress,SkillsCert
S04604,100,9.81,12,65,15,38,0,Data Scientist,In Progress,GATE
S04605,90,7.96,52,80,46,25,0,AI Researcher,In Progress,GRE
S04606,63,7.9,95,89,63,35,1,Data Scientist,Placed,SkillsCert
S04607,75,8.76,54,77,22,98,0,Cybersecurity,In Progress,GRE
S04608,65,5.99,34,82,77,99,4,Business Analyst,In Progress,CAT
S04609,65,5.02,81,40,82,100,4,Software Engineer,In Progress,SkillsCert
S04610,71,5.07,36,38,70,12,1,AI Researcher,Not Placed,CAT
S04611,91,6.49,95,17,10,89,1,Software Engineer,Not Placed,RRB-NTPC
S04612,66,8.15,75,38,47,62,1,Cloud Engineer,In Progress,SkillsCert
S04613,100,9.27,60,48,26,88,1,AI Researcher,In Progress,SkillsCert
S04614,82,7.89,53,49,4,79,1,Software Engineer,Not Placed,RRB-NTPC
S04615,63,7.27,25,71,25,28,0,Cloud Engineer,In Progress,SkillsCert
S04616,66,8.66,36,43,67,44,0,AI Researcher,In Progress,No exam
S04617,60,5.36,58,1,55,36,4,Cloud Engineer,Not Placed,GATE
S04618,77,9.28,91,76,36,81,1,Cybersecurity,In Progress,CAT
S04619,64,5.67,92,72,16,50,5,Cloud Engineer,Not Placed,SkillsCert
S04620,63,8.85,37,15,17,94,1,AI Researcher,Not Placed,CAT
S04621,62,6.34,53,53,16,91,3,Cloud Engineer,Not Placed,SkillsCert
S04622,72,5.26,58,71,66,93,0,Cloud Engineer,In Progress,SkillsCert
S04623,90,7.87,70,39,72,15,1,Cloud Engineer,In Progress,GRE
S04624,62,7.09,65,27,83,62,0,Cloud Engineer,In Progress,GRE
S04625,98,9.93,86,66,16,68,1,AI Researcher,In Progress,RRB-NTPC
S04626,60,8.11,83,8,61,33,1,Data Scientist,Not Placed,CAT
S04627,80,9.17,34,90,71,15,1,Business Analyst,Placed,CAT
S04628,100,7.34,24,12,78,10,0,Business Analyst,Not Placed,CAT
S04629,71,8.95,72,74,10,5,0,Software Engineer,In Progress,GRE
S04630,80,9.62,38,62,51,63,1,Software Engineer,In Progress,GATE
S04631,71,6.11,33,77,47,1,0,AI Researcher,In Progress,No exam
S04632,95,5.56,64,42,47,21,0,Cloud Engineer,Not Placed,GATE
S04633,65,9.67,63,30,51,79,0,Data Scientist,In Progress,No exam
S04634,94,7.92,100,53,60,16,0,Software Engineer,In Progress,No exam
S04635,88,5.34,75,13,2,10,0,Software Engineer,Not Placed,RRB-NTPC
S04636,90,8.27,57,35,71,91,1,Business Analyst,In Progress,RRB-NTPC
S04637,97,9.79,5,89,57,90,0,AI Researcher,Placed,RRB-NTPC
S04638,68,9.03,36,72,39,77,1,Cybersecurity,In Progress,SkillsCert
S04639,74,8.28,22,59,15,72,1,Cloud Engineer,Not Placed,No exam
S04640,74,9.67,64,75,66,42,0,Business Analyst,Placed,GRE
S04641,78,8.61,12,75,82,72,1,Cybersecurity,Placed,GRE
S04642,66,6.62,39,84,100,20,1,Cloud Engineer,Placed,No exam
S04643,84,7.8,0,43,72,73,1,Cybersecurity,In Progress,RRB-NTPC
S04644,70,9.63,73,49,98,10,0,AI Researcher,Placed,No exam
S04645,78,8.46,63,1,40,25,0,Software Engineer,Not Placed,No exam
S04646,93,6.59,42,4,73,10,0,Business Analyst,Not Placed,No exam
S04647,72,8.05,75,51,73,70,0,Cloud Engineer,In Progress,GRE
S04648,99,6.77,8,45,95,55,1,AI Researcher,In Progress,GATE
S04649,77,6.26,5,86,46,24,1,Software Engineer,In Progress,GATE
S04650,62,6.9,99,17,53,6,1,Cloud Engineer,Not Placed,No exam
S04651,71,8.49,91,57,21,45,0,Software Engineer,Not Placed,RRB-NTPC
S04652,78,7.21,1,31,75,43,0,AI Researcher,In Progress,GATE
S04653,89,8.06,57,94,30,34,1,Cybersecurity,In Progress,GRE
S04654,95,6.21,44,66,53,76,0,Business Analyst,In Progress,CAT
S04655,88,6.9,2,95,33,16,0,AI Researcher,In Progress,No exam
S04656,86,6.5,23,18,21,95,1,Business Analyst,Not Placed,CAT
S04657,62,10.0,96,80,59,8,0,Data Scientist,Placed,RRB-NTPC
S04658,64,7.12,43,51,3,99,1,Cloud Engineer,Not Placed,No exam
S04659,91,6.9,43,14,25,43,0,Software Engineer,Not Placed,No exam
S04660,70,9.25,10,79,39,12,1,Data Scientist,In Progress,No exam
S04661,91,5.73,2,37,51,44,1,Business Analyst,Not Placed,GRE
S04662,70,6.01,61,53,6,21,1,Cloud Engineer,Not Placed,CAT
S04663,88,8.63,9,55,23,33,0,Data Scientist,Not Placed,GATE
S04664,89,6.74,20,97,92,100,0,Data Scientist,Placed,GATE
S04665,77,6.93,82,11,7,55,0,Business Analyst,Not Placed,No exam
S04666,73,5.19,1,22,21,82,1,Cybersecurity,Not Placed,CAT
S04667,79,6.4,42,3,20,98,0,Business Analyst,Not Placed,SkillsCert
S04668,72,7.15,5,99,22,45,0,Cloud Engineer,In Progress,GATE
S04669,94,8.15,41,53,96,33,1,AI Researcher,Placed,GATE
S04670,72,9.16,87,9,16,16,0,Software Engineer,Not Placed,No exam
S04671,85,5.5,86,10,88,48,1,Data Scientist,Not Placed,GRE
S04672,64,7.31,31,82,8,41,0,Cybersecurity,Not Placed,GATE
S04673,76,6.45,66,73,94,7,1,Business Analyst,Placed,No exam
S04674,60,9.32,63,39,4,96,1,AI Researcher,Not Placed,No exam
S04675,79,7.6,7,78,73,93,0,Cloud Engineer,Placed,GATE
S04676,68,6.82,68,8,22,33,0,Software Engineer,Not Placed,GATE
S04677,70,7.22,45,91,80,34,1,Cloud Engineer,Placed,No exam
S04678,94,8.51,86,37,43,36,0,Data Scientist,In Progress,SkillsCert
S04679,61,8.52,49,88,46,27,0,Business Analyst,In Progress,GRE
S04680,69,8.13,24,28,51,52,0,AI Researcher,Not Placed,No exam
S04681,73,6.74,5,79,72,58,1,Data Scientist,In Progress,CAT
S04682,65,9.83,39,65,42,9,1,AI Researcher,In Progress,RRB-NTPC
S04683,79,6.76,47,40,81,91,1,Data Scientist,In Progress,No exam
S04684,67,7.31,83,97,73,61,1,AI Researcher,Placed,SkillsCert
S04685,73,7.52,81,36,37,30,0,Data Scientist,Not Placed,CAT
S04686,97,9.79,36,74,94,26,0,Business Analyst,Placed,SkillsCert
S04687,78,6.6,44,95,85,57,1,AI Researcher,Placed,No exam
S04688,81,8.01,79,44,66,18,0,AI Researcher,In Progress,CAT
S04689,98,6.48,3,85,91,5,1,Data Scientist,Placed,RRB-NTPC
S04690,81,6.54,21,0,23,34,1,Cybersecurity,Not Placed,RRB-NTPC
S04691,67,6.62,32,81,5,13,0,Cybersecurity,Not Placed,CAT
S04692,90,9.61,78,30,71,79,0,Business Analyst,In Progress,CAT
S04693,66,9.93,5,29,95,2,1,Data Scientist,In Progress,RRB-NTPC
S04694,64,6.92,39,77,8,4,0,AI Researcher,Not Placed,RRB-NTPC
S04695,92,9.42,82,27,20,92,0,Cybersecurity,Not Placed,GRE
S04696,75,5.17,72,31,79,45,0,Software Engineer,Not Placed,SkillsCert
S04697,92,7.67,61,48,82,33,1,Business Analyst,In Progress,RRB-NTPC
S04698,63,8.9,21,96,66,73,1,Cybersecurity,Placed,No exam
S04699,65,8.22,96,100,67,55,0,Business Analyst,Placed,CAT
S04700,99,8.25,43,4,96,15,1,Cloud Engineer,In Progress,SkillsCert
S04701,96,5.14,2,80,8,23,0,Data Scientist,Not Placed,SkillsCert
S04702,99,5.03,36,59,56,9,1,Cybersecurity,In Progress,GATE
S04703,72,5.32,60,12,3,84,1,Cloud Engineer,Not Placed,SkillsCert
S04704,60,7.71,74,31,82,48,1,Software Engineer,In Progress,RRB-NTPC
S04705,69,6.61,96,3,41,86,0,Cybersecurity,Not Placed,CAT
S04706,97,8.43,76,47,33,79,0,Business Analyst,Not Placed,SkillsCert
S04707,83,6.32,93,96,74,55,1,Cybersecurity,Placed,CAT
S04708,91,7.0,33,76,94,18,1,Cloud Engineer,Placed,GRE
S04709,79,9.42,23,95,58,36,0,Cloud Engineer,Placed,GRE
S04710,86,9.36,60,9,90,45,0,AI Researcher,In Progress,CAT
S04711,94,8.75,21,23,82,99,0,Cloud Engineer,In Progress,CAT
S04712,81,7.88,41,69,64,99,0,Cybersecurity,In Progress,CAT
S04713,89,9.52,15,34,81,38,1,AI Researcher,In Progress,GATE
S04714,98,7.25,39,22,14,80,0,Cloud Engineer,Not Placed,GRE
S04715,64,7.2,1,87,70,44,0,AI Researcher,Placed,RRB-NTPC
S04716,95,5.92,69,85,69,80,1,Data Scientist,In Progress,GATE
S04717,70,9.94,41,15,90,80,1,Business Analyst,In Progress,No exam
S04718,89,5.35,20,8,35,87,1,Cybersecurity,Not Placed,GATE
S04719,89,9.29,71,49,18,9,0,AI Researcher,Not Placed,GRE
S04720,88,5.96,55,15,90,35,1,Business Analyst,Not Placed,CAT
S04721,65,8.75,19,92,43,40,0,Business Analyst,In Progress,GATE
S04722,86,8.51,65,91,45,64,0,Cybersecurity,In Progress,SkillsCert
S04723,94,9.99,95,92,9,44,0,Data Scientist,In Progress,CAT
S04724,97,9.0,5,45,3,84,1,Data Scientist,Not Placed,GATE
S04725,74,9.63,49,29,38,0,0,Cybersecurity,Not Placed,CAT
S04726,97,8.96,16,19,43,31,0,Business Analyst,Not Placed,CAT
S04727,75,7.51,18,95,17,24,0,Software Engineer,In Progress,SkillsCert
S04728,96,5.7,18,6,33,60,0,AI Researcher,Not Placed,RRB-NTPC
S04729,81,7.92,89,66,85,3,0,AI Researcher,Placed,RRB-NTPC
S04730,85,8.3,3,24,19,23,1,Cloud Engineer,Not Placed,RRB-NTPC
S04731,74,9.85,23,80,40,39,1,Data Scientist,In Progress,GATE
S04732,93,8.12,19,51,51,59,0,Business Analyst,In Progress,No exam
S04733,77,7.27,57,41,79,53,0,Data Scientist,In Progress,SkillsCert
S04734,79,9.08,29,40,43,90,0,Cloud Engineer,In Progress,CAT
S04735,64,9.32,25,69,42,36,0,Data Scientist,In Progress,GATE
S04736,94,6.09,3,85,81,27,0,Business Analyst,Placed,RRB-NTPC
S04737,95,9.09,12,49,1,33,1,Software Engineer,Not Placed,No exam
S04738,80,5.27,72,78,99,60,1,AI Researcher,Placed,CAT
S04739,79,5.93,15,96,46,5,0,Business Analyst,In Progress,GRE
S04740,60,6.77,28,43,44,59,0,Software Engineer,Not Placed,CAT
S04741,88,6.59,99,99,97,74,0,Cybersecurity,Placed,No exam
S04742,74,6.08,7,41,40,83,0,Business Analyst,Not Placed,No exam
S04743,84,9.67,75,71,36,97,1,Cloud Engineer,In Progress,GRE
S04744,93,6.29,69,75,82,59,0,Data Scientist,In Progress,No exam
S04745,80,7.35,27,99,55,15,0,Business Analyst,Placed,GRE
S04746,76,5.36,61,52,19,40,1,Cybersecurity,Not Placed,GATE
S04747,60,8.99,91,91,89,20,0,AI Researcher,Placed,RRB-NTPC
S04748,61,9.66,83,93,53,1,1,Cloud Engineer,Placed,RRB-NTPC
S04749,86,8.25,10,2,27,18,1,Data Scientist,Not Placed,No exam
S04750,69,7.84,50,22,25,77,0,Cloud Engineer,Not Placed,SkillsCert
S04751,63,6.24,96,9,74,43,4,Cloud Engineer,Not Placed,CAT
S04752,92,8.23,32,41,55,40,1,Data Scientist,In Progress,GRE
S04753,77,6.29,76,5,26,87,1,Cybersecurity,Not Placed,No exam
S04754,73,9.03,88,6,79,95,0,Software Engineer,In Progress,GRE
S04755,60,6.2,71,58,80,57,5,Cloud Engineer,In Progress,RRB-NTPC
S04756,95,6.79,81,80,96,30,0,AI Researcher,Placed,CAT
S04757,64,5.74,17,63,89,37,3,Cybersecurity,In Progress,GATE
S04758,72,6.48,37,59,67,89,1,AI Researcher,In Progress,SkillsCert
S04759,64,7.68,71,2,74,56,0,AI Researcher,Not Placed,GRE
S04760,65,9.33,41,74,80,34,1,Cloud Engineer,Placed,RRB-NTPC
S04761,77,5.75,70,42,54,31,0,Cloud Engineer,Not Placed,No exam
S04762,60,6.74,81,74,26,26,1,Data Scientist,In Progress,No exam
S04763,90,6.22,61,26,12,17,0,AI Researcher,Not Placed,No exam
S04764,74,6.9,26,70,73,7,1,Software Engineer,In Progress,GATE
S04765,71,9.17,60,9,92,9,0,Business Analyst,In Progress,CAT
S04766,60,7.93,1,59,35,26,1,Cybersecurity,In Progress,RRB-NTPC
S04767,79,5.87,75,18,30,32,0,AI Researcher,Not Placed,CAT
S04768,73,6.01,14,83,94,23,1,AI Researcher,Placed,SkillsCert
S04769,80,6.1,29,79,18,30,1,Cybersecurity,Not Placed,SkillsCert
S04770,75,9.6,91,37,79,71,0,AI Researcher,In Progress,No exam
S04771,98,9.31,34,58,57,0,0,Cybersecurity,In Progress,No exam
S04772,72,8.83,86,36,52,42,0,Cybersecurity,In Progress,CAT
S04773,62,5.41,64,88,38,30,2,Cloud Engineer,In Progress,SkillsCert
S04774,96,8.83,40,10,19,17,0,Cloud Engineer,Not Placed,No exam
S04775,66,5.98,69,8,30,79,3,Software Engineer,Not Placed,No exam
S04776,77,7.13,23,63,90,79,1,Business Analyst,In Progress,CAT
S04777,78,7.79,8,70,30,88,1,Business Analyst,In Progress,No exam
S04778,95,7.22,43,84,45,62,1,Software Engineer,In Progress,No exam
S04779,93,6.56,29,80,1,4,1,Software Engineer,Not Placed,GRE
S04780,91,9.53,9,18,21,19,0,Software Engineer,Not Placed,GRE
S04781,80,6.78,61,35,96,87,0,Business Analyst,In Progress,SkillsCert
S04782,86,8.99,36,46,58,64,1,Cybersecurity,In Progress,GATE
S04783,60,5.65,77,100,72,45,4,Business Analyst,Placed,RRB-NTPC
S04784,100,5.1,73,23,45,24,0,Business Analyst,Not Placed,SkillsCert
S04785,99,6.33,78,53,75,61,0,Data Scientist,In Progress,SkillsCert
S04786,95,6.4,12,11,87,69,1,Software Engineer,Not Placed,GATE
S04787,74,5.04,25,41,69,33,0,Software Engineer,Not Placed,SkillsCert
S04788,96,7.09,27,86,61,41,1,Software Engineer,In Progress,GRE
S04789,65,8.94,95,38,66,5,1,Software Engineer,In Progress,SkillsCert
S04790,75,8.84,94,77,57,53,0,Cloud Engineer,In Progress,CAT
S04791,75,5.78,88,37,20,86,1,Software Engineer,Not Placed,GATE
S04792,66,8.33,24,14,74,38,1,Data Scientist,In Progress,CAT
S04793,90,7.82,36,29,0,27,0,Cloud Engineer,Not Placed,GATE
S04794,90,8.4,55,6,46,5,1,Cybersecurity,Not Placed,RRB-NTPC
S04795,73,9.31,50,84,64,0,0,Cloud Engineer,Placed,CAT
S04796,60,7.57,91,16,72,68,1,Software Engineer,Not Placed,GRE
S04797,87,6.43,39,100,68,10,0,Data Scientist,Placed,CAT
S04798,86,5.54,29,47,36,44,1,Software Engineer,Not Placed,GRE
S04799,72,6.16,42,62,47,92,1,AI Researcher,In Progress,RRB-NTPC
S04800,77,5.24,37,14,32,69,1,Business Analyst,Not Placed,GRE
S04801,81,5.62,54,49,15,56,1,Software Engineer,Not Placed,RRB-NTPC
S04802,93,6.35,34,70,20,65,0,Business Analyst,Not Placed,SkillsCert
S04803,91,9.21,94,51,59,7,1,AI Researcher,In Progress,GATE
S04804,100,8.03,23,35,62,20,0,Cybersecurity,In Progress,SkillsCert
S04805,88,9.52,72,64,58,82,0,Data Scientist,In Progress,CAT
S04806,65,5.28,98,4,27,80,2,Software Engineer,Not Placed,SkillsCert
S04807,84,6.64,25,35,91,76,0,Data Scientist,In Progress,CAT
S04808,68,9.52,61,14,98,14,0,Business Analyst,In Progress,GATE
S04809,60,5.11,23,14,66,63,3,Software Engineer,Not Placed,CAT
S04810,81,9.13,39,96,72,27,1,AI Researcher,Placed,GRE
S04811,100,9.93,11,83,29,29,1,Business Analyst,In Progress,RRB-NTPC
S04812,76,6.46,87,66,53,30,0,Cloud Engineer,In Progress,GRE
S04813,84,5.89,37,97,97,11,0,Cybersecurity,Placed,RRB-NTPC
S04814,70,7.11,47,4,13,3,0,Data Scientist,Not Placed,CAT
S04815,86,5.56,71,46,12,33,0,Cybersecurity,Not Placed,SkillsCert
S04816,99,6.17,64,96,72,22,0,Cybersecurity,Placed,No exam
S04817,98,5.94,15,83,70,71,0,Software Engineer,In Progress,RRB-NTPC
S04818,93,6.48,96,36,75,67,1,Business Analyst,In Progress,SkillsCert
S04819,83,7.14,9,80,9,49,1,Business Analyst,Not Placed,GATE
S04820,83,7.52,63,73,43,51,1,AI Researcher,In Progress,RRB-NTPC
S04821,71,9.44,83,58,78,62,1,Data Scientist,Placed,GATE
S04822,100,5.88,75,37,63,37,1,AI Researcher,Not Placed,CAT
S04823,96,9.14,56,99,69,2,1,Software Engineer,Placed,GRE
S04824,94,7.86,74,17,31,67,1,Software Engineer,Not Placed,SkillsCert
S04825,92,8.63,64,56,85,7,0,AI Researcher,Placed,No exam
S04826,87,8.75,6,79,85,42,1,AI Researcher,Placed,GRE
S04827,64,6.63,44,25,40,43,1,Cybersecurity,Not Placed,RRB-NTPC
S04828,80,6.89,53,61,61,74,0,Software Engineer,In Progress,GRE
S04829,88,7.09,67,89,3,10,0,Cybersecurity,Not Placed,SkillsCert
S04830,80,9.37,32,100,0,100,0,Cloud Engineer,In Progress,SkillsCert
S04831,76,8.9,20,75,30,2,1,Software Engineer,In Progress,GATE
S04832,65,6.68,1,91,90,25,0,AI Researcher,Placed,CAT
S04833,86,9.99,26,37,13,44,0,Data Scientist,Not Placed,CAT
S04834,90,8.53,89,39,63,13,0,AI Researcher,In Progress,No exam
S04835,84,9.55,79,82,38,77,1,Cloud Engineer,In Progress,GRE
S04836,85,7.55,83,99,4,66,1,Data Scientist,In Progress,No exam
S04837,93,9.46,86,86,56,31,1,Cybersecurity,Placed,SkillsCert
S04838,77,8.23,85,72,44,60,0,Cybersecurity,In Progress,No exam
S04839,63,6.77,56,31,67,48,0,Data Scientist,In Progress,CAT
S04840,66,7.65,42,13,18,23,1,AI Researcher,Not Placed,No exam
S04841,60,6.57,30,44,27,1,0,Cybersecurity,Not Placed,GRE
S04842,75,9.12,79,93,14,49,1,Cloud Engineer,In Progress,GRE
S04843,69,6.66,25,95,21,54,1,Business Analyst,In Progress,SkillsCert
S04844,87,5.54,70,49,2,36,0,Data Scientist,Not Placed,SkillsCert
S04845,62,9.88,79,30,96,64,1,Cybersecurity,In Progress,GATE
S04846,87,5.56,67,13,37,82,1,AI Researcher,Not Placed,CAT
S04847,77,9.83,9,19,73,62,0,Business Analyst,In Progress,CAT
S04848,75,9.58,98,80,48,100,0,Cloud Engineer,In Progress,GATE
S04849,75,9.84,93,33,4,94,1,Cybersecurity,Not Placed,GATE
S04850,96,7.58,3,71,39,34,1,Business Analyst,In Progress,GRE
S04851,83,7.69,40,17,38,22,1,Business Analyst,Not Placed,GRE
S04852,76,6.93,37,95,53,72,0,AI Researcher,In Progress,GATE
S04853,70,7.45,14,14,22,46,1,Business Analyst,Not Placed,GATE
S04854,77,7.53,11,9,20,66,0,AI Researcher,Not Placed,SkillsCert
S04855,83,9.27,40,78,68,68,1,Data Scientist,Placed,GRE
S04856,68,9.06,35,51,78,44,1,Cybersecurity,In Progress,RRB-NTPC
S04857,95,8.38,67,4,15,45,1,Cybersecurity,Not Placed,RRB-NTPC
S04858,80,6.69,54,55,73,2,1,Software Engineer,In Progress,SkillsCert
S04859,62,9.62,76,18,50,86,1,Cybersecurity,Not Placed,No exam
S04860,94,9.81,11,75,50,15,1,Business Analyst,In Progress,RRB-NTPC
S04861,83,5.09,24,26,57,88,1,Data Scientist,Not Placed,GATE
S04862,91,6.89,88,71,11,14,0,Data Scientist,Not Placed,SkillsCert
S04863,94,7.49,48,59,14,33,0,Cybersecurity,Not Placed,GRE
S04864,83,8.88,89,81,67,84,1,Cybersecurity,Placed,No exam
S04865,60,7.17,26,11,42,27,0,Business Analyst,Not Placed,SkillsCert
S04866,67,8.83,90,98,56,33,1,Cybersecurity,Placed,RRB-NTPC
S04867,74,9.67,22,68,3,74,0,Software Engineer,In Progress,GRE
S04868,87,8.28,46,57,54,21,1,Cloud Engineer,In Progress,CAT
S04869,86,7.43,16,25,33,62,1,Business Analyst,Not Placed,CAT
S04870,85,5.62,27,73,38,26,1,Data Scientist,In Progress,CAT
S04871,65,8.34,66,85,59,6,1,Cybersecurity,Placed,No exam
S04872,91,5.29,63,46,70,31,0,Data Scientist,In Progress,SkillsCert
S04873,78,7.67,20,29,5,94,0,Cybersecurity,Not Placed,No exam
S04874,88,7.72,2,14,38,42,0,Data Scientist,Not Placed,No exam
S04875,78,5.82,66,69,11,0,1,Cybersecurity,Not Placed,No exam
S04876,92,8.71,75,13,97,51,1,Cloud Engineer,In Progress,SkillsCert
S04877,96,9.39,62,8,8,90,1,Cybersecurity,Not Placed,GATE
S04878,86,9.69,45,75,5,36,0,Cloud Engineer,In Progress,RRB-NTPC
S04879,82,8.98,54,0,48,7,1,AI Researcher,Not Placed,No exam
S04880,76,9.8,27,10,92,20,1,Cloud Engineer,In Progress,No exam
S04881,77,6.55,34,84,85,8,1,Data Scientist,Placed,No exam
S04882,89,8.48,14,73,98,72,0,Data Scientist,Placed,SkillsCert
S04883,95,8.45,87,61,44,80,0,Cybersecurity,In Progress,SkillsCert
S04884,85,5.74,86,61,6,42,0,AI Researcher,Not Placed,No exam
S04885,79,7.74,100,99,67,98,0,Software Engineer,Placed,RRB-NTPC
S04886,93,7.01,20,56,38,75,1,Business Analyst,Not Placed,SkillsCert
S04887,74,9.34,100,77,80,61,1,Cybersecurity,Placed,SkillsCert
S04888,70,6.79,27,34,29,53,1,Cloud Engineer,Not Placed,SkillsCert
S04889,75,5.09,34,57,17,88,1,Data Scientist,Not Placed,GATE
S04890,78,10.0,74,99,24,86,1,Business Analyst,In Progress,GRE
S04891,78,9.95,19,67,75,0,1,Software Engineer,Placed,SkillsCert
